url_length,has_https,dot_count,hyphen_count,at_count,double_slash,digit_count,domain_length,path_depth,has_query,has_suspicious_tld,has_ip,has_phishing_keyword,has_gambling_keyword,has_brand_spoofing,subdomain_length,subdomain_count,domain_entropy,special_chars,path_length,digit_ratio_url,has_port,has_redirect,consonant_ratio,query_length,query_params,has_fragment,label
24,0,1,1,0,0,0,12,0,0,1,0,0,1,0,0,0,3.4183,1,0,0.0,0,0,0.6364,0,0,0,2
22,0,1,0,0,0,4,11,0,0,0,0,0,1,0,0,0,3.0958,0,0,0.1818,0,0,0.7143,0,0,0,2
36,1,3,0,0,0,0,8,1,0,0,0,0,0,0,0,0,2.5,0,10,0.0,0,0,0.625,0,0,0,0
30,1,1,0,0,0,1,4,1,0,0,0,0,0,0,0,0,2.0,1,14,0.0333,0,0,1.0,0,0,0,1
42,1,2,1,0,0,0,3,1,1,0,0,0,0,0,10,1,1.585,3,9,0.0,0,0,0.6667,7,1,0,0
18,0,1,0,0,0,2,7,0,0,0,0,0,1,0,0,0,2.5216,0,0,0.1111,0,0,0.6,0,0,0,2
223,0,7,0,0,2,1,1,1,1,0,1,1,0,1,6,2,0.0,10,17,0.1166,0,1,0.0,186,4,0,1
175,1,2,0,0,0,0,6,5,1,0,0,0,0,0,4,1,1.9183,8,108,0.1143,0,0,0.5,43,3,0,1
178,1,3,0,0,0,0,6,5,1,0,0,0,0,0,4,1,1.9183,9,108,0.0955,0,0,0.5,46,4,0,1
37,1,1,0,0,0,0,7,1,1,0,0,0,0,0,0,0,2.8074,2,8,0.0,0,0,0.5714,9,1,0,0
27,1,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3.1899,0,0,0.0,0,0,0.6,0,0,0,0
34,0,1,0,0,0,0,6,2,0,0,0,0,1,0,0,0,2.2516,1,17,0.0,0,0,0.5,0,0,0,2
44,1,1,0,0,0,0,4,1,1,0,0,0,0,1,0,0,1.5,2,10,0.0,0,0,0.5,17,1,0,0
29,1,1,2,0,0,3,17,0,0,0,0,0,1,0,0,0,3.6901,2,0,0.1034,0,0,0.5,0,0,0,2
23,1,1,1,0,0,0,11,0,0,1,0,0,1,0,0,0,3.0958,1,0,0.0,0,0,0.6,0,0,0,2
22,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.0,0,0,0.75,0,0,0,1
30,1,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,2.3219,0,14,0.0,0,0,0.8,0,0,0,1
21,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,1,7,0.0476,0,0,1.0,0,0,0,1
22,0,1,0,0,0,0,10,0,0,1,0,0,0,0,0,0,2.6464,0,0,0.0,0,0,0.7,0,0,0,2
43,1,1,0,0,0,3,5,1,1,0,0,0,0,1,0,0,2.3219,2,8,0.0698,0,0,1.0,17,1,0,0
22,0,1,1,0,0,0,11,0,0,0,0,0,1,0,0,0,3.0958,1,0,0.0,0,0,0.5,0,0,0,2
17,0,1,0,0,0,2,5,0,0,1,0,0,1,0,0,0,1.9219,0,0,0.1176,0,0,1.0,0,0,0,2
41,1,1,0,0,0,0,14,1,1,0,0,0,0,0,0,0,3.182,2,5,0.0,0,0,0.6429,9,1,0,0
20,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1.5,0,0,0.0,0,0,0.5,0,0,0,0
131,1,2,0,0,0,0,6,5,0,0,0,0,0,0,4,1,1.9183,2,108,0.0916,0,0,0.5,0,0,0,1
37,1,1,0,0,0,0,7,1,1,0,0,1,0,0,0,0,2.5216,2,6,0.0,0,0,0.5714,12,1,0,0
43,1,1,0,0,0,0,8,1,1,0,0,0,0,1,0,0,2.75,2,5,0.0,0,0,0.625,17,1,0,0
55,1,2,0,0,0,0,6,3,0,0,0,0,0,0,5,1,1.9183,0,31,0.0,0,0,0.5,0,0,0,1
32,1,1,0,0,0,0,9,2,0,0,0,0,1,0,0,0,2.9477,0,10,0.0,0,0,0.6667,0,0,0,2
60,1,3,5,0,0,0,6,1,0,1,0,0,0,0,29,2,2.585,5,11,0.1667,0,0,0.6667,0,0,0,1
32,1,1,0,0,0,0,8,1,1,0,0,0,0,0,0,0,2.5,2,5,0.0938,0,0,0.625,6,1,0,0
38,1,3,0,0,0,0,5,1,0,0,0,0,0,0,9,1,1.9219,0,9,0.0,0,0,0.6,0,0,0,0
31,1,1,0,0,0,2,10,1,0,0,0,0,0,0,0,0,3.3219,0,9,0.0645,0,0,0.625,0,0,0,0
26,1,1,1,0,0,3,14,0,0,0,0,0,1,0,0,0,3.6645,1,0,0.1154,0,0,0.5,0,0,0,2
35,1,1,0,0,0,0,12,1,0,0,0,0,0,0,0,0,3.585,0,11,0.0286,0,0,0.8333,0,0,0,1
19,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,2.25,0,0,0.0,0,0,0.625,0,0,0,0
37,1,3,0,0,0,0,7,1,0,0,0,0,0,0,0,0,2.5216,0,12,0.0,0,0,0.7143,0,0,0,0
21,1,1,0,0,0,0,9,0,0,1,0,0,1,0,0,0,2.9477,0,0,0.0,0,0,0.6667,0,0,0,2
32,0,1,2,0,0,0,18,0,0,1,0,0,1,0,0,0,3.5033,2,0,0.0,0,0,0.5625,0,0,0,2
39,1,3,0,0,0,0,10,1,0,0,0,0,0,0,5,1,2.9219,0,9,0.0,0,0,0.6,0,0,0,0
22,1,2,0,0,0,0,6,0,0,0,0,0,1,0,4,1,2.585,0,0,0.0,0,0,0.5,0,0,0,2
23,1,1,1,0,0,0,10,0,0,1,0,0,0,0,0,0,3.1219,1,0,0.0,0,0,0.5556,0,0,0,2
175,1,2,0,0,0,0,6,5,1,0,0,0,0,0,4,1,1.9183,9,108,0.12,0,0,0.5,43,3,0,1
37,1,3,0,0,0,0,8,1,0,0,0,0,0,0,6,1,2.5,0,8,0.0,0,0,0.625,0,0,0,0
23,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1.585,0,7,0.0435,0,0,0.3333,0,0,0,1
26,0,2,0,0,0,0,9,0,0,0,0,0,1,0,6,1,2.9477,0,0,0.0,0,0,0.7778,0,0,0,2
44,1,1,0,0,0,0,8,1,1,0,0,1,0,0,0,0,2.5,3,6,0.0,0,0,0.75,16,1,0,0
24,0,1,1,0,0,2,12,0,0,1,0,0,1,0,0,0,3.085,1,0,0.0833,0,0,0.5556,0,0,0,2
38,1,1,0,0,0,0,11,1,1,0,0,0,0,0,0,0,3.0958,2,8,0.0789,0,0,0.5455,6,1,0,0
23,1,1,1,0,0,0,11,0,0,0,0,0,0,0,0,0,2.914,1,0,0.0,0,0,0.5,0,0,0,2
22,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,1,8,0.0455,0,0,1.0,0,0,0,1
40,1,2,1,0,0,0,6,1,0,0,0,1,0,0,9,1,2.585,2,12,0.0,0,0,0.5,0,0,0,1
175,1,2,0,0,0,0,6,5,1,0,0,0,0,0,4,1,1.9183,7,108,0.0971,0,0,0.5,43,3,0,1
23,1,2,0,0,0,0,5,0,0,0,0,0,1,0,5,1,2.3219,0,0,0.0,0,0,0.6,0,0,0,2
35,1,1,0,0,0,0,15,0,1,0,0,0,0,0,0,0,3.3736,2,0,0.0,0,0,0.5333,7,1,0,0
21,0,1,0,0,0,2,9,0,0,1,0,0,1,0,0,0,2.7255,0,0,0.0952,0,0,0.7143,0,0,0,2
21,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,1,7,0.0,0,0,1.0,0,0,0,1
21,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,1,7,0.0476,0,0,1.0,0,0,0,1
175,1,2,0,0,0,0,6,5,1,0,0,0,0,0,4,1,1.9183,8,108,0.0971,0,0,0.5,43,3,0,1
35,1,2,0,0,0,0,5,0,0,0,0,1,0,0,15,1,1.9219,0,1,0.0,0,0,0.8,0,0,0,1
19,0,1,1,0,0,0,8,0,0,1,0,0,1,0,0,0,2.75,1,0,0.0,0,0,0.8571,0,0,0,2
22,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.0455,0,0,0.75,0,0,0,1
23,1,2,0,0,0,0,4,0,0,1,0,0,1,0,6,1,2.0,0,0,0.0,0,0,0.5,0,0,0,2
22,0,1,1,0,0,0,11,0,0,0,0,0,1,0,0,0,3.2776,1,0,0.0,0,0,0.5,0,0,0,2
25,1,1,1,0,0,0,12,0,0,1,0,0,1,0,0,0,3.085,1,0,0.0,0,0,0.5455,0,0,0,2
139,0,2,0,0,0,0,8,4,1,0,0,0,0,0,2,1,3.0,20,37,0.1007,0,0,0.75,79,10,0,1
190,1,3,0,0,0,0,6,5,1,0,0,0,0,0,4,1,1.9183,10,108,0.0895,0,0,0.5,58,4,0,1
38,1,2,0,0,0,0,6,2,0,0,0,0,0,0,5,1,1.9183,0,14,0.0263,0,0,0.5,0,0,0,1
43,1,1,0,0,0,4,8,3,0,0,0,0,0,0,0,0,2.75,0,23,0.1395,0,0,1.0,0,0,0,1
26,1,1,1,0,0,2,14,0,0,1,0,0,1,0,0,0,3.3788,1,0,0.0769,0,0,0.6364,0,0,0,2
45,1,1,0,0,0,0,8,1,1,0,0,0,0,1,0,0,2.75,2,7,0.0,0,0,0.625,17,1,0,0
40,1,2,0,0,0,0,11,0,0,0,0,0,0,0,15,1,2.914,0,1,0.0,0,0,0.5455,0,0,0,1
23,0,1,1,0,0,0,11,0,0,0,0,0,1,0,0,0,3.2776,1,0,0.0,0,0,0.5,0,0,0,2
22,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,0,8,0.0455,0,0,0.6667,0,0,0,1
20,1,1,0,0,0,0,9,0,0,0,0,0,1,0,0,0,2.9477,0,0,0.0,0,0,0.5556,0,0,0,2
38,1,1,0,0,0,0,8,1,1,0,0,0,0,0,0,0,2.75,2,6,0.0,0,0,0.625,12,1,0,0
21,1,1,1,0,0,0,9,0,0,0,0,0,1,0,0,0,2.9477,1,0,0.0,0,0,0.75,0,0,0,2
28,1,3,0,0,0,0,4,1,0,0,0,0,0,0,4,1,2.0,0,5,0.0,0,0,1.0,0,0,0,0
21,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,1,7,0.0476,0,0,1.0,0,0,0,1
66,1,4,0,0,0,0,10,4,0,0,0,0,0,0,7,2,3.3219,1,37,0.0455,0,0,0.7,0,0,0,1
204,1,10,0,0,2,0,6,1,1,0,0,1,0,0,8,1,1.9183,8,13,0.0637,0,1,0.5,163,4,0,1
48,1,2,0,0,0,0,8,1,1,0,0,0,0,0,15,1,2.75,2,5,0.0417,0,0,0.75,6,1,0,0
21,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,1,7,0.0,0,0,1.0,0,0,0,1
75,1,2,1,0,0,0,16,0,1,0,0,0,0,0,3,1,3.4528,5,1,0.3333,0,0,0.6,41,2,0,1
34,1,3,0,0,0,0,6,1,0,0,0,0,0,0,6,1,2.585,0,7,0.0,0,0,0.6667,0,0,0,0
27,1,3,0,0,0,0,3,1,0,0,0,0,0,0,4,1,1.585,0,5,0.0,0,0,1.0,0,0,0,0
23,1,1,0,0,0,0,7,1,0,1,0,0,0,0,0,0,2.8074,0,4,0.0,0,0,0.5714,0,0,0,1
21,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,1,7,0.0,0,0,1.0,0,0,0,1
24,0,1,0,0,0,0,7,1,0,0,0,0,1,0,0,0,2.5216,0,7,0.0,0,0,0.7143,0,0,0,2
26,1,1,1,0,0,0,13,0,0,0,0,0,1,0,0,0,3.0851,1,0,0.0,0,0,0.6667,0,0,0,2
23,1,1,1,0,0,2,11,0,0,1,0,0,1,0,0,0,3.2776,1,0,0.087,0,0,0.5,0,0,0,2
13,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1.0,0,0,0.0769,0,0,1.0,0,0,0,0
42,1,2,0,0,0,0,3,1,1,0,0,0,0,1,10,1,1.585,2,9,0.0,0,0,0.6667,7,1,0,0
22,1,1,0,0,0,0,5,1,0,0,0,0,1,0,0,0,2.3219,0,6,0.0,0,0,0.6,0,0,0,2
25,1,2,0,0,0,0,6,0,0,1,0,0,1,0,5,1,2.585,0,0,0.0,0,0,0.6667,0,0,0,2
22,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.0,0,0,0.75,0,0,0,1
18,0,1,0,0,0,2,7,0,0,0,0,0,1,0,0,0,2.2359,0,0,0.1111,0,0,0.6,0,0,0,2
25,1,1,0,0,0,6,12,0,0,0,0,0,1,0,0,0,3.2516,0,0,0.24,0,0,0.5,0,0,0,2
42,1,2,0,0,0,0,7,2,0,0,0,0,0,0,2,1,2.5216,0,20,0.3571,0,0,0.7143,0,0,0,1
53,1,1,0,0,0,0,17,1,1,0,0,0,0,1,0,0,3.2639,2,6,0.0,0,0,0.4706,17,1,0,0
29,1,1,1,0,0,1,17,0,0,0,0,0,0,0,0,0,3.6169,1,0,0.0345,0,0,0.6,0,0,0,0
39,1,3,0,0,0,0,6,1,0,0,0,0,0,0,12,1,2.585,0,6,0.0,0,0,0.6667,0,0,0,0
21,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,1,7,0.0,0,0,1.0,0,0,0,1
23,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1.585,0,7,0.0435,0,0,0.3333,0,0,0,1
26,1,1,1,0,0,0,13,0,0,0,0,0,0,0,0,0,3.1808,1,0,0.0,0,0,0.5833,0,0,0,2
22,1,2,0,0,0,0,4,0,0,0,0,0,0,0,4,1,2.0,0,1,0.0909,0,0,0.75,0,0,0,1
28,0,1,1,0,0,0,16,0,0,0,0,0,1,0,0,0,3.0306,1,0,0.0,0,0,0.4667,0,0,0,2
29,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,2.0,1,7,0.069,0,0,0.75,6,0,0,1
26,1,1,1,0,0,4,14,0,0,1,0,0,1,0,0,0,3.6645,1,0,0.1538,0,0,0.5556,0,0,0,2
19,0,1,0,0,0,2,8,0,0,0,0,0,1,0,0,0,2.5,0,0,0.1053,0,0,0.6667,0,0,0,2
20,0,1,1,0,0,0,8,0,0,0,0,0,1,0,0,0,3.0,1,0,0.0,0,0,0.7143,0,0,0,2
29,1,2,0,0,0,0,8,1,0,0,0,0,0,0,0,0,2.75,0,9,0.0,0,0,0.5,0,0,0,1
87,1,1,0,0,0,3,14,1,1,0,0,0,0,0,0,0,3.182,2,26,0.4598,0,0,0.6364,34,1,0,1
43,1,1,0,0,0,1,16,1,1,0,0,0,0,0,0,0,3.375,2,8,0.093,0,0,0.6,6,1,0,0
21,1,1,1,0,0,0,9,0,0,1,0,0,1,0,0,0,3.1699,1,0,0.0,0,0,0.5,0,0,0,2
36,1,2,0,0,0,0,6,0,0,0,0,0,0,0,16,1,2.2516,0,1,0.0556,0,0,0.6667,0,0,0,1
22,0,1,0,0,0,3,10,0,0,1,0,0,1,0,0,0,3.3219,0,0,0.1364,0,0,0.7143,0,0,0,2
175,1,2,0,0,0,0,6,5,1,0,0,0,0,0,4,1,1.9183,7,108,0.1029,0,0,0.5,43,3,0,1
62,1,3,1,0,0,1,2,1,0,0,0,0,0,0,36,1,1.0,1,11,0.3871,0,0,1.0,0,0,0,1
17,1,1,0,0,0,1,5,0,0,0,0,0,1,0,0,0,2.3219,0,0,0.0588,0,0,1.0,0,0,0,2
25,1,1,1,0,0,0,13,0,0,1,0,0,1,0,0,0,3.2389,1,0,0.0,0,0,0.5833,0,0,0,2
31,1,2,1,0,0,0,7,0,0,0,0,0,0,0,11,1,2.5216,1,0,0.0323,0,0,0.5714,0,0,0,1
26,1,1,0,0,0,0,9,1,0,0,0,0,0,0,0,0,2.7255,0,5,0.0,0,0,0.7778,0,0,0,0
19,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,3.0,0,0,0.0,0,0,0.625,0,0,0,2
36,1,3,0,0,0,0,5,1,0,0,0,0,0,0,7,1,2.3219,0,9,0.0,0,0,0.6,0,0,0,0
17,1,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,2.3219,0,0,0.0,0,0,0.6,0,0,0,2
131,1,2,0,0,0,0,6,4,1,0,0,0,0,0,4,1,1.9183,6,64,0.0992,0,0,0.5,43,3,0,1
43,1,1,0,0,0,0,5,1,1,0,0,0,0,1,0,0,1.9219,2,8,0.0,0,0,1.0,17,1,0,0
31,1,1,0,0,0,0,12,0,1,0,0,0,0,0,0,0,2.7516,2,0,0.0323,0,0,0.5,6,1,0,0
20,0,1,1,0,0,0,8,0,0,1,0,0,1,1,0,0,2.4056,1,0,0.0,0,0,0.5714,0,0,0,2
16,1,1,1,0,0,0,5,0,0,0,0,0,0,0,0,0,2.3219,1,0,0.0,0,0,0.75,0,0,0,0
20,1,1,0,0,0,2,8,0,0,0,0,0,1,0,0,0,2.75,0,0,0.1,0,0,0.6667,0,0,0,2
26,0,1,1,0,0,4,15,0,0,0,0,0,1,0,0,0,3.6402,1,0,0.1538,0,0,0.6,0,0,0,2
23,1,1,1,0,0,0,10,0,0,1,0,0,1,0,0,0,2.9219,1,0,0.0,0,0,0.5556,0,0,0,2
26,0,1,2,0,0,0,15,0,0,1,0,0,1,0,0,0,3.1899,2,0,0.0,0,0,0.6154,0,0,0,2
22,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.0,0,0,0.75,0,0,0,1
34,1,3,0,0,0,0,6,1,0,0,0,0,0,0,5,1,2.585,0,8,0.0,0,0,0.6667,0,0,0,0
24,1,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3.4183,0,0,0.0,0,0,0.6667,0,0,0,0
43,1,2,0,0,0,0,9,1,0,0,0,0,0,0,13,1,2.9477,1,8,0.0698,0,0,0.5556,0,0,0,1
31,1,1,2,0,0,0,18,0,0,0,0,0,1,0,0,0,3.3502,2,0,0.0,0,0,0.625,0,0,0,2
33,1,3,0,0,0,0,5,1,0,0,0,0,0,0,6,1,2.3219,0,7,0.0,0,0,0.6,0,0,0,0
48,0,2,2,0,0,8,21,0,0,0,0,0,0,0,15,1,4.1066,2,0,0.1667,0,0,0.6364,0,0,0,1
22,1,1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3.1219,0,0,0.0,0,0,0.8,0,0,0,0
30,1,1,2,0,0,2,18,0,0,0,0,0,1,0,0,0,3.3502,2,0,0.0667,0,0,0.6429,0,0,0,2
33,1,2,0,0,0,0,6,1,0,0,0,0,0,0,0,0,2.2516,0,16,0.0,0,0,0.5,0,0,0,1
76,1,2,1,0,0,0,16,0,1,0,0,0,0,0,4,1,3.4528,5,1,0.25,0,0,0.6,41,2,0,1
28,0,1,1,0,0,0,17,0,0,0,0,0,1,0,0,0,3.4548,1,0,0.0,0,0,0.5625,0,0,0,2
52,0,2,1,0,0,25,33,0,0,0,0,0,0,0,7,1,3.3661,1,0,0.4808,0,0,0.5714,0,0,0,1
22,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.0,0,0,0.75,0,0,0,1
28,1,1,1,0,0,0,16,0,0,0,0,0,1,0,0,0,3.1556,1,0,0.0,0,0,0.6,0,0,0,2
100,1,3,1,0,0,1,2,1,0,0,0,0,0,0,36,1,1.0,1,49,0.42,0,0,1.0,0,0,0,1
20,1,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3.0,0,0,0.0,0,0,0.625,0,0,0,0
36,1,1,0,0,0,0,9,1,1,0,0,0,0,0,0,0,3.1699,2,8,0.0833,0,0,0.6667,6,1,0,0
19,1,1,0,0,0,0,4,0,0,1,0,0,1,0,0,0,1.5,0,0,0.0,0,0,0.5,0,0,0,2
23,0,1,1,0,0,1,12,0,0,0,0,0,1,0,0,0,3.4183,1,0,0.0435,0,0,0.7,0,0,0,2
34,1,3,0,0,0,0,4,1,0,0,0,0,0,0,8,1,2.0,0,7,0.0,0,0,0.75,0,0,0,0
26,0,1,1,0,0,3,15,0,0,1,0,0,1,0,0,0,3.5069,1,0,0.1154,0,0,0.7273,0,0,0,2
19,1,1,0,0,0,2,6,0,0,0,0,0,1,0,0,0,2.2516,0,0,0.1053,0,0,0.75,0,0,0,2
253,1,3,0,0,0,0,12,2,1,0,0,0,0,0,9,2,2.9183,4,15,0.1344,0,0,0.5,175,1,1,1
32,1,3,0,0,0,0,4,1,0,0,0,0,0,0,5,1,2.0,0,8,0.0,0,0,0.75,0,0,0,0
31,1,1,0,0,0,1,8,1,1,0,0,0,0,0,0,0,2.5,2,5,0.0645,0,0,0.4286,6,1,0,0
24,0,2,0,0,0,0,6,0,0,1,0,0,1,0,6,1,2.2516,0,0,0.0,0,0,0.5,0,0,0,2
21,0,1,0,0,0,3,10,0,0,0,0,0,1,0,0,0,2.9219,0,0,0.1429,0,0,0.7143,0,0,0,2
33,1,3,0,0,0,0,5,1,0,0,0,0,0,0,6,1,1.9219,0,7,0.0,0,0,0.6,0,0,0,0
21,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,1,7,0.0,0,0,1.0,0,0,0,1
20,1,1,0,0,0,2,8,0,0,0,0,0,1,0,0,0,2.75,0,0,0.1,0,0,0.5,0,0,0,2
21,1,1,1,0,0,0,3,1,0,0,0,0,0,0,0,0,1.585,1,7,0.0952,0,0,1.0,0,0,0,1
22,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.0455,0,0,0.75,0,0,0,1
173,1,2,0,0,0,0,6,5,1,0,0,0,0,0,4,1,1.9183,8,108,0.0983,0,0,0.5,41,3,0,1
25,1,1,1,0,0,0,14,0,0,0,0,0,0,0,0,0,3.0391,1,0,0.0,0,0,0.6154,0,0,0,0
22,0,1,0,0,0,0,12,0,0,0,0,0,1,0,0,0,3.2516,0,0,0.0,0,0,0.75,0,0,0,2
25,1,1,1,0,0,0,12,0,0,1,0,0,1,0,0,0,2.9183,1,0,0.0,0,0,0.5455,0,0,0,2
61,1,2,0,0,0,0,8,5,0,0,0,0,0,0,0,0,2.4056,0,41,0.0,0,0,0.75,0,0,0,1
68,1,3,1,0,0,1,2,1,0,0,0,0,0,0,36,1,1.0,1,17,0.3382,0,0,1.0,0,0,0,1
38,1,3,0,0,0,0,6,1,0,0,0,0,0,0,4,1,2.2516,0,13,0.0,0,0,0.6667,0,0,0,0
114,1,3,1,0,0,0,13,3,0,0,0,0,0,0,4,1,3.2389,1,85,0.0877,0,0,0.6667,0,0,0,1
29,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,2.0,2,5,0.0,0,0,0.75,8,1,0,0
37,1,3,0,0,0,0,5,1,0,0,0,0,0,0,12,1,2.3219,0,5,0.0,0,0,0.6,0,0,0,0
25,1,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,2.585,0,8,0.0,0,0,0.5,0,0,0,0
23,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.087,0,0,0.75,0,0,0,1
46,1,1,0,0,0,0,8,1,1,0,0,0,0,1,0,0,2.75,2,8,0.0,0,0,0.625,17,1,0,0
31,1,1,2,0,0,0,16,0,0,1,0,0,1,0,0,0,3.2028,2,0,0.0,0,0,0.6429,0,0,0,2
27,1,3,0,0,0,0,5,1,0,0,0,0,0,0,3,1,1.9219,0,4,0.0,0,0,0.6,0,0,0,0
25,0,1,1,0,0,0,11,0,0,1,0,0,1,0,0,0,3.2776,1,0,0.0,0,0,0.6,0,0,0,2
23,1,1,0,0,0,3,10,0,0,0,0,0,1,0,0,0,3.3219,0,0,0.1304,0,0,0.7143,0,0,0,2
25,1,1,1,0,0,0,13,0,0,0,0,0,1,0,0,0,3.027,1,0,0.0,0,0,0.5,0,0,0,2
23,1,2,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1.585,0,7,0.0,0,0,0.3333,0,0,0,1
22,1,1,0,0,0,0,6,1,0,0,0,0,0,0,0,0,2.2516,0,5,0.0,0,0,0.6667,0,0,0,0
19,0,1,0,0,0,0,7,0,0,1,0,0,1,0,0,0,2.8074,0,0,0.0,0,0,0.7143,0,0,0,2
27,1,1,1,0,0,0,16,0,0,0,0,0,0,0,0,0,3.625,1,0,0.0,0,0,0.6667,0,0,0,0
38,1,2,0,0,0,0,3,0,0,0,0,0,0,0,21,1,1.585,0,1,0.4474,0,0,0.6667,0,0,0,1
20,1,1,0,0,0,0,9,0,0,0,0,0,1,0,0,0,2.9477,0,0,0.0,0,0,0.6667,0,0,0,2
37,1,3,0,0,0,0,4,1,0,0,0,0,0,0,12,1,2.0,0,6,0.0,0,0,0.75,0,0,0,0
20,1,1,0,0,0,3,8,0,0,0,0,0,1,0,0,0,3.0,0,0,0.15,0,0,0.6,0,0,0,2
22,0,1,1,0,0,0,10,0,0,1,0,0,1,0,0,0,3.1219,1,0,0.0,0,0,0.6667,0,0,0,2
37,1,2,1,0,0,0,6,0,0,0,0,0,0,0,17,1,2.2516,1,1,0.0541,0,0,0.6667,0,0,0,1
33,0,1,2,0,0,4,21,0,0,0,0,0,1,1,0,0,3.7257,2,0,0.1212,0,0,0.6,0,0,0,2
31,1,3,0,0,0,0,6,1,0,0,0,0,0,0,0,0,2.2516,0,7,0.0,0,0,0.6667,0,0,0,0
30,1,2,0,0,0,0,6,0,0,0,0,0,0,0,10,1,2.2516,0,1,0.0,0,0,0.6667,0,0,0,1
24,1,1,1,0,0,2,11,0,0,0,0,0,1,0,0,0,3.0958,1,0,0.0833,0,0,0.625,0,0,0,2
32,1,1,0,0,0,0,4,1,1,0,0,0,0,0,0,0,1.5,2,9,0.0312,0,0,0.75,6,1,0,0
24,0,1,1,0,0,3,13,0,0,1,0,0,1,0,0,0,3.5466,1,0,0.125,0,0,0.6667,0,0,0,2
38,0,2,1,0,0,8,11,0,0,0,0,0,0,0,15,1,3.2776,1,0,0.2105,0,0,1.0,0,0,0,1
26,0,1,1,0,0,0,15,0,0,0,0,0,1,0,0,0,3.3736,1,0,0.0,0,0,0.5,0,0,0,2
30,1,1,0,0,0,4,7,1,0,0,0,0,0,0,0,0,2.8074,1,11,0.1333,0,0,0.6667,0,0,0,1
14,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1.585,0,0,0.0,0,0,0.6667,0,0,0,2
16,1,1,0,0,0,0,5,0,0,0,0,0,1,0,0,0,1.9219,0,0,0.0,0,0,0.6,0,0,0,2
33,1,1,1,0,0,4,20,0,0,0,0,0,1,0,0,0,3.6219,1,0,0.1212,0,0,0.5333,0,0,0,2
33,1,2,0,0,0,0,3,0,1,0,0,0,0,0,5,1,1.585,2,0,0.0,0,0,0.6667,12,1,0,0
41,1,2,0,0,0,0,8,0,1,0,0,0,0,0,15,1,2.75,2,1,0.0244,0,0,0.75,3,1,0,1
21,0,1,1,0,0,0,10,0,0,0,0,0,1,0,0,0,2.9219,1,0,0.0,0,0,0.6667,0,0,0,2
27,0,1,1,0,0,0,16,0,0,1,0,0,1,0,0,0,3.25,1,0,0.0,0,0,0.5333,0,0,0,2
35,1,3,0,0,0,0,4,1,0,0,0,0,0,0,12,1,1.5,0,4,0.0,0,0,1.0,0,0,0,0
43,1,1,0,0,0,8,8,3,0,1,0,0,0,0,0,0,3.0,0,23,0.2791,0,0,0.0,0,0,0,1
22,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.0,0,0,0.75,0,0,0,1
22,1,1,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2.0,0,7,0.0,0,0,0.75,0,0,0,1
49,1,1,0,0,0,0,10,1,1,0,0,0,0,0,0,0,2.371,2,9,0.0,0,0,0.7,18,1,0,0
19,1,1,0,0,0,0,7,0,0,0,0,0,1,0,0,0,2.8074,0,0,0.0,0,0,0.5714,0,0,0,2
